,Category,Message
2634,0,"['c', 'a', 'n', 'm', 'e', 'h', 't', 'h', 'g', 't', 's', 'o', 'm', 'e', 'w', 'i', 'l', 'l', 'c', 'l', 'a', 's', 'h', 'r', 'e', 'a', 'l', 'l', 'y', 'a', 'h', 'i', 'd', 'u', 'n', 'm', 'i', 'n', 'd', 'i', 'd', 'u', 'n', 's', 'e', 'e', 'n', 't', 'o', 'h', 'a', 'v', 'e', 'l', 'o', 's', 't', 'a', 'n', 'y', 'w', 'e', 'i', 'g', 'h', 't', 'g', 'e', 'e']"
2635,0,"['a', 'r', 'r', 'b', 'i', 'r', 't', 'h', 'd', 'a', 'y', 't', 'o', 'd', 'a', 'y', 'i', 'w', 'i', 's', 'h', 'h', 'i', 'm', 't', 'o', 'g', 'e', 't', 'm', 'o', 'r', 'e', 'o', 's', 'c', 'a', 'r']"
2636,0,"['o', 'p', 'e', 'n', 'r', 'e', 'b', 't', 'e', 'l', 'w', 'i', 't', 'h', 'f', 'i', 'r', 'e', 'f', 'o', 'x', 'w', 'h', 'e', 'n', 'i', 't', 'l', 'o', 'a', 'd', 's', 'j', 'u', 's', 't', 'p', 'u', 't', 'p', 'l', 'u', 's', 's', 'i', 'g', 'n', 'i', 'n', 't', 'h', 'e', 'u', 's', 'e', 'r', 'n', 'a', 'm', 'e', 'p', 'l', 'a', 'c', 'e', 'a', 'n', 'd', 'i', 't', 'w', 'i', 'l', 'l', 's', 'h', 'o', 'w', 'y', 'o', 'u', 't', 'w', 'o', 'n', 'u', 'm', 'b', 'e', 'r', 's', 't', 'h', 'e', 'l', 'o', 'w', 'e', 'r', 'n', 'u', 'm', 'b', 'e', 'r', 'i', 's', 'm', 'y', 'n', 'u', 'm', 'b', 'e', 'r', 'o', 'n', 'c', 'e', 'y', 'o', 'u', 'p', 'i', 'c', 'k', 't', 'h', 'a', 't', 'n', 'u', 'm', 'b', 'e', 'r', 't', 'h', 'e', 'p', 'i', 'n', 'w', 'i', 'l', 'l', 'd', 'i', 's', 'p', 'l', 'a', 'y', 'o', 'k', 'a', 'y']"
2637,0,"['a', 'n', 'd', 'p', 'i', 'c', 'k', 'i', 'n', 'g', 't', 'h', 'e', 'm', 'u', 'p', 'f', 'r', 'o', 'm', 'v', 'a', 'r', 'i', 'o', 'u', 's', 'p', 'o', 'i', 'n', 't', 's']"
2638,1,"['m', 'a', 'r', 'r', 'i', 'e', 'd', 'l', 'o', 'c', 'a', 'l', 'w', 'o', 'm', 'e', 'n', 'l', 'o', 'o', 'k', 'i', 'n', 'g', 'f', 'o', 'r', 'd', 'i', 's', 'c', 'r', 'e', 'e', 't', 'a', 'c', 't', 'i', 'o', 'n', 'n', 'o', 'w', '5', 'r', 'e', 'a', 'l', 'm', 'a', 't', 'c', 'h', 'e', 's', 'i', 'n', 's', 't', 'a', 'n', 't', 'l', 'y', 't', 'o', 'y', 'o', 'u', 'r', 'p', 'h', 'o', 'n', 'e', 't', 'e', 'x', 't', 'm', 'a', 't', 'c', 'h', 't', 'o', '6', '9', '9', '6', '9', 'm', 's', 'g', 'c', 'o', 's', 't', '1', '5', '0', 'p', '2', 's', 't', 'o', 'p', 't', 'x', 't', 's', 't', 'o', 'p', 'b', 'c', 'm', 's', 'f', 'w', 'c', '1', 'n', '3', 'x', 'x']"
2639,0,"['w', 'o', 'w', 'v', 'v', 'i', 'm', 'p', 'r', 'e', 's', 's', 'e', 'd', 'h', 'a', 'v', 'e', 'f', 'u', 'n', 's', 's', 'h', 'o', 'p', 'p', 'i', 'n', 'g']"
2640,0,"['i', 'a', 'm', 'o', 'n', 't', 'h', 'e', 'w', 'a', 'y', 't', 'o', 'u', 'r', 'h', 'o', 'm', 'e']"
2641,1,"['b', 'u', 'r', 'g', 'e', 'r', 'k', 'i', 'n', 'g', 'w', 'a', 'n', 'n', 'a', 'p', 'l', 'a', 'y', 'f', 'o', 'o', 't', 'y', 'a', 't', 'a', 't', 'o', 'p', 's', 't', 'a', 'd', 'i', 'u', 'm', 'g', 'e', 't', '2', 'b', 'u', 'r', 'g', 'e', 'r', 'k', 'i', 'n', 'g', 'b', 'e', 'f', 'o', 'r', 'e', '1', 's', 't', 's', 'e', 'p', 't', 'a', 'n', 'd', 'g', 'o', 'l', 'a', 'r', 'g', 'e', 'o', 'r', 's', 'u', 'p', 'e', 'r', 'w', 'i', 't', 'h', 'c', 'o', 'c', 'a', 'c', 'o', 'l', 'a', 'a', 'n', 'd', 'w', 'a', 'l', 'k', 'o', 'u', 't', 'a', 'w', 'i', 'n', 'n', 'e', 'r']"
2642,0,"['n', 'o', 'p', 'r', 'o', 'b', 'l', 'e', 'm', 't', 'a', 'l', 'k', 't', 'o', 'y', 'o', 'u', 'l', 'a', 't', 'e', 'r']"
2643,0,"['t', 'h', 'e', 'n', 'u', 'r', 's', 'i', 's', 'h', 'o', 'w']"
2644,0,"['s', 't', 'i', 'l', 'l', 'i', 'n', 'c', 'u', 's', 't', 'o', 'm', 'e', 'r', 'p', 'l', 'a', 'c', 'e']"
2645,1,"['h', 'o', 'w', 'c', 'o', 'm', 'e', 'i', 't', 't', 'a', 'k', 'e', 's', 's', 'o', 'l', 'i', 't', 't', 'l', 'e', 't', 'i', 'm', 'e', 'f', 'o', 'r', 'a', 'c', 'h', 'i', 'l', 'd', 'w', 'h', 'o', 'i', 's', 'a', 'f', 'r', 'a', 'i', 'd', 'o', 'f', 't', 'h', 'e', 'd', 'a', 'r', 'k', 't', 'o', 'b', 'e', 'c', 'o', 'm', 'e', 'a', 't', 'e', 'e', 'n', 'a', 'g', 'e', 'r', 'w', 'h', 'o', 'w', 'a', 'n', 't', 's', 't', 'o', 's', 't', 'a', 'y', 'o', 'u', 't', 'a', 'l', 'l', 'n', 'i', 'g', 'h', 't']"
2646,0,"['d', 'u', 'd', 'e', 'u', 'k', 'n', 'w', 'a', 'l', 's', 'o', 't', 'e', 'l', 'u', 'g', 'u', 't', 'h', 't', 's', 'g', 'u', 'd', 'k', 'g', 'u', 'd', 'n', 'y', 't']"
2647,0,"['w', 'e', 'c', 'o', 'n', 'f', 'i', 'r', 'm', 'e', 'a', 't', 'i', 'n', 'g', 'a', 't', 'e', 's', 'p', 'l', 'a', 'n', 'a', 'd', 'e']"
2648,0,"['s', 'e', 'n', 'd', 'm', 'e', 'y', 'o', 'u', 'r', 'i', 'd', 'a', 'n', 'd', 'p', 'a', 's', 's', 'w', 'o', 'r', 'd']"
2649,0,"['k', 'i', 'n', 'd', 'o', 'f', 't', 'o', 'o', 'k', 'i', 't', 't', 'o', 'g', 'a', 'r', 'a', 'g', 'e', 'c', 'e', 'n', 't', 'r', 'e', 'p', 'a', 'r', 't', 'o', 'f', 'e', 'x', 'h', 'a', 'u', 's', 't', 'n', 'e', 'e', 'd', 's', 'r', 'e', 'p', 'l', 'a', 'c', 'i', 'n', 'g', 'p', 'a', 'r', 't', 'o', 'r', 'd', 'e', 'r', 'e', 'd', 'n', 't', 'a', 'k', 'i', 'n', 'g', 'i', 't', 't', 'o', 'b', 'e', 'f', 'i', 'x', 'e', 'd', 't', 'o', 'm', 'o', 'm', 'o', 'r', 'n', 'i', 'n', 'g']"
2650,1,"['f', 'o', 'r', 'u', 'r', 'c', 'h', 'a', 'n', 'c', 'e', 't', 'o', 'w', 'i', 'n', 'a', '2', '5', '0', 'c', 'a', 's', 'h', 'e', 'v', 'e', 'r', 'y', 'w', 'k', 't', 'x', 't', 'a', 'c', 't', 'i', 'o', 'n', 't', 'o', '8', '0', '6', '0', '8', 't', 's', 'c', 's', 'w', 'w', 'w', 'm', 'o', 'v', 'i', 'e', 't', 'r', 'i', 'v', 'i', 'a', 't', 'v', 'c', 'u', 's', 't', 'c', 'a', 'r', 'e', '0', '8', '7', '1', '2', '4', '0', '5', '0', '2', '2', '1', 'x', '1', '5', '0', 'p', 'w', 'k']"
2651,0,"['w', 'e', 'l', 'l', 'i', 'm', 'i', 'g', 'h', 't', 'n', 'o', 't', 'c', 'o', 'm', 'e', 't', 'h', 'e', 'n']"
2652,0,"['l', 'o', 'n', 'g', 'a', 'f', 't', 'e', 'r', 'i', 'q', 'u', 'i', 't', 'i', 'g', 'e', 't', 'o', 'n', 'o', 'n', 'l', 'y', 'l', 'i', 'k', 'e', '5', 'm', 'i', 'n', 'u', 't', 'e', 's', 'a', 'd', 'a', 'y', 'a', 's', 'i', 't', 'i', 's']"
2653,0,"['t', 'h', 'e', 'n', 'i', 't', 's', 'm', 'o', 's', 't', 'l', 'i', 'k', 'e', 'l', 'y', 'c', 'a', 'l', 'l', 'e', 'd', 'm', 'i', 't', 't', 'e', 'l', 's', 'c', 'h', 'm', 'e', 'r', 't', 'z', 'g', 'o', 'o', 'g', 'l', 'e', 'i', 't', 'i', 'f', 'y', 'o', 'u', 'd', 'o', 'n', 't', 'h', 'a', 'v', 'e', 'p', 'a', 'r', 'a', 'c', 'e', 't', 'a', 'm', 'o', 'l', 'd', 'o', 'n', 't', 'w', 'o', 'r', 'r', 'y', 'i', 't', 'w', 'i', 'l', 'l', 'g', 'o']"
2654,0,"['w', 'e', 'l', 'l', 'a', 't', 't', 'h', 'i', 's', 'r', 'i', 'g', 'h', 't', 'i', 'm', 'g', 'o', 'n', 'n', 'a', 'h', 'a', 'v', 'e', 't', 'o', 'g', 'e', 't', 'u', 'p', 'a', 'n', 'd', 'c', 'h', 'e', 'c', 'k', 't', 'o', 'd', 'a', 'y', 's', 's', 't', 'e', 'a', 'm', 's', 'a', 'l', 'e', 's', 'p', 'e', 'e', 's', 'o', 't', 'e', 'x', 't', 'm', 'e', 'w', 'h', 'e', 'n', 'y', 'o', 'u', 'w', 'a', 'n', 't', 'm', 'e', 't', 'o', 'c', 'o', 'm', 'e', 'g', 'e', 't', 'y', 'o', 'u']"
2655,0,"['j', 'u', 's', 't', 'a', 'r', 'r', 'i', 'v', 'e', 'd', 's', 'e', 'e', 'y', 'o', 'u', 'i', 'n', 'a', 'c', 'o', 'u', 'p', 'l', 'e', 'd', 'a', 'y', 's', 'l', 't', '3']"
2656,0,"['k', 'w', 'a', 't', 's', 't', 'h', 't', 'i', 'n', 'c', 'i', 'd', 'e', 'n', 't']"
2657,0,"['y', 'e', 'a', 'h', 'g', 'e', 't', 't', 'h', 'e', 'u', 'n', 'l', 'i', 'm', 'i', 't', 'e', 'd']"
2658,0,"['c', 't', 'h', 'e', 'n', 'i', 't', 'h', 'k', 's', 'h', 'd', 'b', 'e', 'n', 'u', 'f', 'f', 's', 't', 'i', 'l', 'l', 'g', 'o', 't', 'c', 'o', 'n', 'c', 'l', 'u', 's', 'i', 'o', 'n', 'n', 'c', 'o', 'n', 't', 'e', 'n', 't', 's', 'p', 'g', 'n', 'r', 'e', 'f', 'e', 'r', 'e', 'n', 'c', 'e', 's', 'i', 'l', 'l', 'b', 'd', 'o', 'i', 'n', 'g', 'd', 'a', 'c', 'o', 'n', 't', 'e', 'n', 't', 's', 'p', 'g', 'n', 'c', 'o', 'v', 'e', 'r', 'p', 'g']"
2659,0,"['f', 'o', 'r', 'g', 'o', 't', 'i', 't', 't', 'a', 'k', 'e', 's', 'm', 'e', '3', 'y', 'e', 'a', 'r', 's', 't', 'o', 's', 'h', 'o', 'w', 'e', 'r', 's', 'o', 'r', 'r', 'y', 'w', 'h', 'e', 'r', 'e', 'y', 'o', 'u', 'a', 't', 'y', 'o', 'u', 'r', 'p', 'h', 'o', 'n', 'e', 'd', 'e', 'a', 'd', 'y', 'e', 't']"
2660,0,"['g', 'o', 't', 'w', 'a', 't', 't', 'o', 'b', 'u', 'y', 't', 'e', 'l', 'l', 'u', 's', 't', 'h', 'e', 'n', 'n', 'o', 'n', 'e', 'e', 'd', 't', 'o', 'c', 'o', 'm', 'e', 'i', 'n', 'a', 'g', 'a', 'i', 'n']"
2661,0,"['w', 'h', 'e', 'n', 'y', 'o', 'u', 'a', 'r', 'e', 'b', 'i', 'g', 'g', 'o', 'd', 'w', 'i', 'l', 'l', 'b', 'r', 'i', 'n', 'g', 's', 'u', 'c', 'c', 'e', 's', 's']"
2662,1,"['u', 'v', 'e', 'b', 'i', 'n', 'a', 'w', 'a', 'r', 'd', 'e', 'd', '5', '0', 't', 'o', 'p', 'l', 'a', 'y', '4', 'i', 'n', 's', 't', 'a', 'n', 't', 'c', 'a', 's', 'h', 'c', 'a', 'l', 'l', '0', '8', '7', '1', '5', '2', '0', '3', '0', '2', '8', 't', 'o', 'c', 'l', 'a', 'i', 'm', 'e', 'v', 'e', 'r', 'y', '9', 't', 'h', 'p', 'l', 'a', 'y', 'e', 'r', 'w', 'i', 'n', 's', 'm', 'i', 'n', '5', '0', '5', '0', '0', 'o', 'p', 't', 'o', 'u', 't', '0', '8', '7', '1', '8', '7', '2', '7', '8', '7', '0']"
2663,0,"['w', 'e', 'r', 's', 't', 'a', 'y', 'i', 'n', 'h', 'e', 'r', 'e', 'a', 'n', 'e', 'x', 't', 'r', 'a', 'w', 'e', 'e', 'k', 'b', 'a', 'c', 'k', 'n', 'e', 'x', 't', 'w', 'e', 'd', 'h', 'o', 'w', 'd', 'i', 'd', 'w', 'e', 'd', 'o', 'i', 'n', 't', 'h', 'e', 'r', 'u', 'g', 'b', 'y', 't', 'h', 'i', 's', 'w', 'e', 'e', 'k', 'e', 'n', 'd', 'h', 'i', 't', 'o', 'a', 'n', 'd', 'a', 'n', 'd', 'c', 'u', 's', 'o', 'o', 'n', 'h', 'a', 'm']"
2664,0,"['n', 'o', 't', 'f', 'r', 'o', 'm', 't', 'h', 'i', 's', 'c', 'a', 'm', 'p', 'u', 's', 'a', 'r', 'e', 'y', 'o', 'u', 'i', 'n', 't', 'h', 'e', 'l', 'i', 'b', 'r', 'a', 'r', 'y']"
2665,0,"['t', 'h', 'e', 'a', 'f', 'f', 'i', 'd', 'a', 'v', 'i', 't', 's', 'a', 'y', 's', 'l', 't', 'g', 't', 'e', 't', 'w', 'i', 'g', 'g', 's', 's', 't', 'd', 'i', 'v', 'i', 's', 'i', 'o', 'n', 'g', 'c', 'o', 'u', 'r', 't', 'r', 'o', 'o', 'm', 'l', 't', 'g', 't', 'l', 't', 't', 'i', 'm', 'e', 'g', 't', 'a', 'm', 'i', 'l', 'l', 'd', 'o', 'u', 'b', 'l', 'e', 'c', 'h', 'e', 'c', 'k', 'a', 'n', 'd', 't', 'e', 'x', 't', 'y', 'o', 'u', 'a', 'g', 'a', 'i', 'n', 't', 'o', 'm', 'o', 'r', 'r', 'o', 'w']"
2666,0,"['h', 'o', 'w', 'w', 'i', 'l', 'l', 'i', 'c', 'r', 'e', 'e', 'p', 'o', 'n', 'y', 'o', 'u', 'n', 'o', 'w']"
2667,0,"['i', 'f', 'i', 'g', 'e', 't', 't', 'h', 'e', 'r', 'e', 'b', 'e', 'f', 'o', 'r', 'e', 'y', 'o', 'u', 'a', 'f', 't', 'e', 'r', 'y', 'o', 'u', 'r', 't', 'e', 'n', 'b', 'i', 'l', 'l', 'i', 'o', 'n', 'c', 'a', 'l', 'l', 's', 'a', 'n', 'd', 't', 'e', 'x', 't', 's', 's', 'o', 'h', 'e', 'l', 'p', 'm', 'e', 'g', 'o', 'd']"
2668,0,"['i', 'v', 'e', 't', 'o', 'l', 'd', 'h', 'i', 'm', 't', 'h', 'a', 't', 'i', 'v', 'e', 'r', 'e', 't', 'u', 'r', 'n', 'e', 'd', 'i', 't', 't', 'h', 'a', 't', 's', 'h', 'o', 'u', 'l', 'd', 'i', 'r', 'e', 'o', 'r', 'd', 'e', 'r', 'i', 't']"
2669,0,"['h', 'o', 'u', 's', 'e', 'm', 'a', 'i', 'd', 'i', 's', 't', 'h', 'e', 'm', 'u', 'r', 'd', 'e', 'r', 'e', 'r', 'c', 'o', 'z', 't', 'h', 'e', 'm', 'a', 'n', 'w', 'a', 's', 'm', 'u', 'r', 'd', 'e', 'r', 'e', 'd', 'o', 'n', 'l', 't', 'g', 't', 't', 'h', 'j', 'a', 'n', 'u', 'a', 'r', 'y', 'a', 's', 'p', 'u', 'b', 'l', 'i', 'c', 'h', 'o', 'l', 'i', 'd', 'a', 'y', 'a', 'l', 'l', 'g', 'o', 'v', 't', 'i', 'n', 's', 't', 'i', 't', 'u', 'i', 't', 'i', 'o', 'n', 's', 'a', 'r', 'e', 'c', 'l', 'o', 's', 'e', 'd', 'i', 'n', 'c', 'l', 'u', 'd', 'i', 'n', 'g', 'p', 'o', 's', 't', 'o', 'f', 'f', 'i', 'c', 'e']"
2670,0,"['d', 'e', 'p', 'e', 'n', 'd', 's', 'o', 'n', 'w', 'h', 'e', 'r', 'e', 'u', 'g', 'o', 'i', 'n', 'g', 'l', 'o', 'r']"
2671,0,"['a', 'n', 'd', 's', 'm', 'i', 'l', 'e', 'f', 'o', 'r', 'm', 'e', 'r', 'i', 'g', 'h', 't', 'n', 'o', 'w', 'a', 's', 'y', 'o', 'u', 'g', 'o', 'a', 'n', 'd', 't', 'h', 'e', 'w', 'o', 'r', 'l', 'd', 'w', 'i', 'l', 'l', 'w', 'o', 'n', 'd', 'e', 'r', 'w', 'h', 'a', 't', 'y', 'o', 'u', 'a', 'r', 'e', 's', 'm', 'i', 'l', 'i', 'n', 'g', 'a', 'b', 'o', 'u', 't', 'a', 'n', 'd', 't', 'h', 'i', 'n', 'k', 'y', 'o', 'u', 'r', 'c', 'r', 'a', 'z', 'y', 'a', 'n', 'd', 'k', 'e', 'e', 'p', 'a', 'w', 'a', 'y', 'f', 'r', 'o', 'm', 'y', 'o', 'u', 'g', 'r', 'i', 'n', 's']"
2672,1,"['f', 'r', 'e', 'e', 'm', 's', 'g', 'f', 'a', 'v', 'x', 'm', 'a', 's', 't', 'o', 'n', 'e', 's', 'r', 'e', 'p', 'l', 'y', 'r', 'e', 'a', 'l']"
2673,0,"['l', 'i', 'l', 'f', 'e', 'v', 'e', 'r', 'n', 'o', 'w', 'f', 'i', 'n', 'e']"
2674,0,"['i', 't', 'h', 'i', 'n', 'k', 'i', 't', 's', 'a', 'l', 'l', 's', 't', 'i', 'l', 'l', 'i', 'n', 'm', 'y', 'c', 'a', 'r']"
2675,0,"['c', 'a', 'n', 'a', 'n', 'o', 't']"
2676,1,"['d', 'e', 'c', 'e', 'm', 'b', 'e', 'r', 'o', 'n', 'l', 'y', 'h', 'a', 'd', 'y', 'o', 'u', 'r', 'm', 'o', 'b', 'i', 'l', 'e', '1', '1', 'm', 't', 'h', 's', 'y', 'o', 'u', 'a', 'r', 'e', 'e', 'n', 't', 'i', 't', 'l', 'e', 'd', 't', 'o', 'u', 'p', 'd', 'a', 't', 'e', 't', 'o', 't', 'h', 'e', 'l', 'a', 't', 'e', 's', 't', 'c', 'o', 'l', 'o', 'u', 'r', 'c', 'a', 'm', 'e', 'r', 'a', 'm', 'o', 'b', 'i', 'l', 'e', 'f', 'o', 'r', 'f', 'r', 'e', 'e', 'c', 'a', 'l', 'l', 't', 'h', 'e', 'm', 'o', 'b', 'i', 'l', 'e', 'u', 'p', 'd', 'a', 't', 'e', 'c', 'o', 'f', 'r', 'e', 'e', 'o', 'n', '0', '8', '0', '0', '2', '9', '8', '6', '9', '0', '6']"
2677,0,"['y', 'e', 's', 'p', 'r', 'i', 'n', 'c', 'e', 's', 's', 'i', 'w', 'a', 'n', 't', 't', 'o', 'c', 'a', 't', 'c', 'h', 'y', 'o', 'u', 'w', 'i', 't', 'h', 'm', 'y', 'b', 'i', 'g', 's', 't', 'r', 'o', 'n', 'g', 'h', 'a', 'n', 'd', 's']"
2678,0,"['o', 'h', 'y', 'e', 'a', 'h', 'i', 'f', 'o', 'r', 'g', 'o', 't', 'u', 'c', 'a', 'n', 'o', 'n', 'l', 'y', 't', 'a', 'k', 'e', '2', 'o', 'u', 't', 's', 'h', 'o', 'p', 'p', 'i', 'n', 'g', 'a', 't', 'o', 'n', 'c', 'e']"
2679,0,"['m', 'm', 's', 'o', 'y', 'o', 'u', 'a', 's', 'k', 'e', 'd', 'm', 'e', 'n', 'o', 't', 't', 'o', 'c', 'a', 'l', 'l', 'r', 'a', 'd', 'i', 'o']"
2680,0,"['t', 'h', 'i', 'n', 'k', 'i', 'n', 'a', 'b', 'o', 'u', 't', 's', 'o', 'm', 'e', 'o', 'n', 'e', 'i', 's', 'a', 'l', 'l', 'g', 'o', 'o', 'd', 'n', 'o', 'd', 'r', 'u', 'g', 's', 'f', 'o', 'r', 't', 'h', 'a', 't']"
2681,0,"['e', 'n', 'j', 'o', 'y', 't', 'h', 'e', 's', 'h', 'o', 'w', 'e', 'r', 's', 'o', 'f', 'p', 'o', 's', 's', 'e', 's', 's', 'i', 'v', 'e', 'n', 'e', 's', 's', 'p', 'o', 'u', 'r', 'e', 'd', 'o', 'n', 'u', 'b', 'y', 'u', 'r', 'l', 'o', 'v', 'e', 'd', 'o', 'n', 'e', 's', 'b', 'c', 'o', 'z', 'i', 'n', 't', 'h', 'i', 's', 'w', 'o', 'r', 'l', 'd', 'o', 'f', 'l', 'i', 'e', 's', 'i', 't', 'i', 's', 'a', 'g', 'o', 'l', 'd', 'e', 'n', 'g', 'i', 'f', 't', 't', 'o', 'b', 'e', 'l', 'o', 'v', 'e', 'd', 't', 'r', 'u', 'l', 'y']"
2682,0,"['a', 'l', 'r', 'i', 'g', 'h', 't', 'i', 'f', 'y', 'o', 'u', 'r', 'e', 's', 'u', 'r', 'e', 'l', 'e', 't', 'm', 'e', 'k', 'n', 'o', 'w', 'w', 'h', 'e', 'n', 'y', 'o', 'u', 'r', 'e', 'l', 'e', 'a', 'v', 'i', 'n', 'g']"
2683,0,"['s', 'o', 'm', 'e', 'a', 'r', 'e', 'l', 'a', 's', 't', 'i', 'n', 'g', 'a', 's', 'm', 'u', 'c', 'h', 'a', 's', '2', 'h', 'o', 'u', 'r', 's', 'y', 'o', 'u', 'm', 'i', 'g', 'h', 't', 'g', 'e', 't', 'l', 'u', 'c', 'k', 'y']"
2684,0,"['g', 'e', 'n', 'i', 'u', 's', 'w', 'h', 'a', 't', 's', 'u', 'p', 'h', 'o', 'w', 'y', 'o', 'u', 'r', 'b', 'r', 'o', 't', 'h', 'e', 'r', 'p', 'l', 's', 's', 'e', 'n', 'd', 'h', 'i', 's', 'n', 'u', 'm', 'b', 'e', 'r', 't', 'o', 'm', 'y', 's', 'k', 'y', 'p', 'e']"
2685,1,"['g', 'r', '8', 'p', 'o', 'l', 'y', 't', 'o', 'n', 'e', 's', '4', 'a', 'l', 'l', 'm', 'o', 'b', 's', 'd', 'i', 'r', 'e', 'c', 't', '2', 'u', 'r', 'p', 'l', 'y', 'w', 'i', 't', 'h', 'p', 'o', 'l', 'y', 't', 'i', 't', 'l', 'e', 't', 'o', '8', '0', '0', '7', 'e', 'g', 'p', 'o', 'l', 'y', 'b', 'r', 'e', 'a', 't', 'h', 'e', '1', 't', 'i', 't', 'l', 'e', 's', 'c', 'r', 'a', 'z', 'y', 'i', 'n', 's', 'l', 'e', 'e', 'p', 'i', 'n', 'g', 'w', 'i', 't', 'h', 'f', 'i', 'n', 'e', 's', 't', 'y', 'm', 'c', 'a', 'g', 'e', 't', 'z', 'e', 'd', 'c', 'o', 'u', 'k', 'p', 'o', 'b', 'o', 'x', '3', '6', '5', 'o', '4', 'w', '4', '5', 'w', 'q', '3', '0', '0', 'p']"
2686,0,"['t', 'h', 'k', 's', 'o', 'm', 'e', 'o', 'f', 'e', 'm', 'f', 'i', 'n', 'd', 'w', 't', 'c', 't', 'o', 'o', 'f', 'a', 'r', 'w', 'e', 'i', 'y', 'i', 'n', 'o', 't', 'g', 'o', 'i', 'n', 'e', 'r', 'e', 's', 't', 'i', 'd', 'u', 'n', 'n', 'o', 'y', 'e', 't', 'r', 'u', 'r', 'g', 'o', 'i', 'n', '4', 'd', 'i', 'n', 'n', 'e', 'r', 'd', 'e', 'n', 'i', 'm', 'i', 'g', 'h', 't', 'b', 'a', 'b', 'l', 'e', 't', 'o', 'j', 'o', 'i', 'n']"
2687,0,"['d', 'o', 'n', 't', 'f', 'o', 'r', 'g', 'e', 't', 'w', 'h', 'o', 'o', 'w', 'n', 's', 'y', 'o', 'u', 'a', 'n', 'd', 'w', 'h', 'o', 's', 'p', 'r', 'i', 'v', 'a', 't', 'e', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'y', 'y', 'o', 'u', 'a', 'r', 'e', 'a', 'n', 'd', 'b', 'e', 'm', 'y', 'g', 'o', 'o', 'd', 'b', 'o', 'y', 'a', 'l', 'w', 'a', 'y', 's', 'p', 'a', 's', 's', 'i', 'o', 'n', 'a', 't', 'e', 'k', 'i', 's', 's']"
2688,1,"['i', 'n', 't', 'e', 'r', 'f', 'l', 'o', 'r', 'a', 'i', 't', 's', 'n', 'o', 't', 't', 'o', 'o', 'l', 'a', 't', 'e', 't', 'o', 'o', 'r', 'd', 'e', 'r', 'i', 'n', 't', 'e', 'r', 'f', 'l', 'o', 'r', 'a', 'f', 'l', 'o', 'w', 'e', 'r', 's', 'f', 'o', 'r', 'c', 'h', 'r', 'i', 's', 't', 'm', 'a', 's', 'c', 'a', 'l', 'l', '0', '8', '0', '0', '5', '0', '5', '0', '6', '0', 't', 'o', 'p', 'l', 'a', 'c', 'e', 'y', 'o', 'u', 'r', 'o', 'r', 'd', 'e', 'r', 'b', 'e', 'f', 'o', 'r', 'e', 'm', 'i', 'd', 'n', 'i', 'g', 'h', 't', 't', 'o', 'm', 'o', 'r', 'r', 'o', 'w']"
2689,0,"['o', 'h', 'g', 'o', 'd', 't', 'a', 'k', 'e', 'n', 't', 'h', 'e', 't', 'e', 'e', 't', 'h', 'i', 's', 'i', 't', 'p', 'a', 'i', 'n', 'i', 'n', 'g']"
2690,1,"['r', 'o', 'm', 'c', 'a', 'p', 's', 'p', 'a', 'm', 'e', 'v', 'e', 'r', 'y', 'o', 'n', 'e', 'a', 'r', 'o', 'u', 'n', 'd', 's', 'h', 'o', 'u', 'l', 'd', 'b', 'e', 'r', 'e', 's', 'p', 'o', 'n', 'd', 'i', 'n', 'g', 'w', 'e', 'l', 'l', 't', 'o', 'y', 'o', 'u', 'r', 'p', 'r', 'e', 's', 'e', 'n', 'c', 'e', 's', 'i', 'n', 'c', 'e', 'y', 'o', 'u', 'a', 'r', 'e', 's', 'o', 'w', 'a', 'r', 'm', 'a', 'n', 'd', 'o', 'u', 't', 'g', 'o', 'i', 'n', 'g', 'y', 'o', 'u', 'a', 'r', 'e', 'b', 'r', 'i', 'n', 'g', 'i', 'n', 'g', 'i', 'n', 'a', 'r', 'e', 'a', 'l', 'b', 'r', 'e', 'a', 't', 'h', 'o', 'f', 's', 'u', 'n', 's', 'h', 'i', 'n', 'e']"
2691,0,"['t', 'h', 'e', 'n', 'u', 'a', 's', 'k', 'd', 'a', 'r', 'r', 'e', 'n', 'g', 'o', 'n', 'p', 'i', 'c', 'k', 'u', 'l', 'o', 'r', 'b', 'u', 't', 'i', 'o', 's', 'o', 's', 'i', 'a', 'n', 't', 'm', 'r', 'h', 'a', 'f', '2', 'm', 'e', 'e', 't', 'l', 'e', 'c', 't']"
2692,0,"['n', 'o', 'n', 'e', 'e', 'd', 't', 'o', 'b', 'u', 'y', 'l', 'u', 'n', 'c', 'h', 'f', 'o', 'r', 'm', 'e', 'i', 'e', 'a', 't', 'm', 'a', 'g', 'g', 'i', 'm', 'e', 'e']"
